Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business
11134,2023-01-01 16:00:00,2023-01-01 17:28:00,Casper (CPR),Salt Lake City (SLC),DL4311,551.01,899.07
11135,2022-12-31 22:30:00,2022-12-31 23:44:00,Salt Lake City (SLC),Casper (CPR),DL4269,634.64,3169.91
11136,2022-12-31 19:57:00,2022-12-31 21:00:00,Cedar City (CDC),Salt Lake City (SLC),DL4289,252.15,3026.78
11137,2022-12-31 18:00:00,2022-12-31 19:06:00,Salt Lake City (SLC),Cedar City (CDC),DL4289,416.94,2605.96
11138,2022-12-31 13:10:00,2022-12-31 14:18:00,Twin Falls (TWF),Salt Lake City (SLC),DL4256,350.55,1651.76
11139,2022-12-31 05:42:00,2022-12-31 06:18:00,Salt Lake City (SLC),Twin Falls (TWF),DL4234,569.23,3169.88
11140,2022-12-31 02:05:00,2022-12-31 03:15:00,Elko (EKO),Salt Lake City (SLC),DL4332,543.51,3480.94
11141,2022-12-31 00:21:00,2022-12-31 01:30:00,Salt Lake City (SLC),Elko (EKO),DL4238,454.35,882.27
11142,2022-12-30 22:27:00,2022-12-30 23:35:00,Twin Falls (TWF),Salt Lake City (SLC),DL4231,384.43,1513.17
11143,2022-12-30 20:55:00,2022-12-30 21:52:00,Salt Lake City (SLC),Twin Falls (TWF),DL4231,730.15,3347.04
11144,2022-12-30 18:37:00,2022-12-30 19:38:00,Cedar City (CDC),Salt Lake City (SLC),DL4289,335.96,2458.03
11145,2022-12-30 16:40:00,2022-12-30 17:54:00,Salt Lake City (SLC),Cedar City (CDC),DL4289,264.23,2115.42
11146,2022-12-30 13:30:00,2022-12-30 14:29:00,Pocatello (PIH),Salt Lake City (SLC),DL4248,454.37,3406.69
11147,2022-12-30 04:00:00,2022-12-30 05:04:00,Salt Lake City (SLC),Pocatello (PIH),DL4333,461.51,1048.15
11148,2022-12-30 01:15:00,2022-12-30 02:43:00,Butte (BTM),Salt Lake City (SLC),DL4230,665.12,2990.18
11149,2022-12-29 22:30:00,2022-12-29 23:53:00,Salt Lake City (SLC),Butte (BTM),DL4230,662.55,3497.49
11150,2022-12-29 18:37:00,2022-12-29 19:38:00,Cedar City (CDC),Salt Lake City (SLC),DL4289,601.15,1484.48
11151,2022-12-29 16:40:00,2022-12-29 17:54:00,Salt Lake City (SLC),Cedar City (CDC),DL4289,466.34,2410.58
11152,2022-12-29 13:10:00,2022-12-29 14:18:00,Twin Falls (TWF),Salt Lake City (SLC),DL4256,519.39,1783.24
11153,2022-12-29 04:05:00,2022-12-29 05:04:00,Salt Lake City (SLC),Twin Falls (TWF),DL4234,719.75,1599.52
11154,2023-01-04 22:48:00,2023-01-04 00:11:00,Escanaba (ESC),Detroit (DTW),DL4335,333.31,856.63
11155,2023-01-04 21:33:00,2023-01-04 22:18:00,Iron Mountain (IMT),Escanaba (ESC),DL4335,740.98,1962.52
11156,2023-01-04 17:05:00,2023-01-04 18:31:00,Iron Mountain (IMT),Minneapolis (MSP),DL4334,255.65,769.43
11157,2023-01-04 15:33:00,2023-01-04 16:18:00,Escanaba (ESC),Iron Mountain (IMT),DL4334,448.13,883.45
11158,2023-01-04 13:25:00,2023-01-04 15:03:00,Detroit (DTW),Escanaba (ESC),DL4334,358.95,2044.91
11159,2023-01-03 20:52:00,2023-01-03 22:21:00,Sault Sainte Marie (CIU),Detroit (DTW),DL4324,468.73,3073.89
11160,2023-01-03 18:45:00,2023-01-03 20:20:00,Minneapolis (MSP),Sault Sainte Marie (CIU),DL4244,290.07,1839.3
11161,2023-01-03 13:00:00,2023-01-03 14:18:00,Aberdeen (ABR),Minneapolis (MSP),DL4299,718.74,3033
11162,2023-01-03 03:52:00,2023-01-03 05:17:00,Minneapolis (MSP),Aberdeen (ABR),DL4273,354.67,2541.24
11163,2023-01-03 01:58:00,2023-01-03 03:03:00,Hibbing (HIB),Minneapolis (MSP),DL4329,663.13,2209.93
11164,2023-01-03 00:31:00,2023-01-03 01:28:00,International Falls (INL),Hibbing (HIB),DL4329,350.69,1794.27
11165,2023-01-02 22:56:00,2023-01-02 23:56:00,Hibbing (HIB),International Falls (INL),DL4330,305.25,1012.64
11166,2023-01-02 21:21:00,2023-01-02 22:26:00,Minneapolis (MSP),Hibbing (HIB),DL4330,489.46,3180.23
11167,2023-01-02 16:00:00,2023-01-02 17:59:00,Minneapolis (MSP),Williston (XWA),DL4260,739.42,2814.32
11168,2023-01-02 12:14:00,2023-01-02 14:15:00,Williston (XWA),Minneapolis (MSP),DL4239,675.38,1962.51
11169,2023-01-02 03:15:00,2023-01-02 05:08:00,Minneapolis (MSP),Williston (XWA),DL4240,350.58,1300.78
11170,2023-01-01 23:48:00,2023-01-01 01:13:00,International Falls (INL),Minneapolis (MSP),DL4284,425.22,887.65
11171,2023-01-01 21:46:00,2023-01-01 23:10:00,Minneapolis (MSP),International Falls (INL),DL4328,463.99,2535.66
11172,2023-01-01 19:22:00,2023-01-01 20:45:00,Rhinelander (RHI),Minneapolis (MSP),DL4301,744.66,3391.91
11173,2023-01-01 17:39:00,2023-01-01 18:50:00,Minneapolis (MSP),Rhinelander (RHI),DL4301,705.35,1291.82
11174,2023-01-01 13:29:00,2023-01-01 15:32:00,Williston (XWA),Minneapolis (MSP),DL4239,644.26,1217.49
11175,2022-12-31 21:30:00,2022-12-31 23:24:00,Minneapolis (MSP),Williston (XWA),DL4240,530.24,2747.17
11176,2022-12-30 16:48:00,2022-12-30 18:14:00,Iron Mountain (IMT),Minneapolis (MSP),DL4334,514.4,1275.34
11177,2022-12-30 15:33:00,2022-12-30 16:18:00,Escanaba (ESC),Iron Mountain (IMT),DL4334,359.84,1325.41
11178,2022-12-30 13:25:00,2022-12-30 15:03:00,Detroit (DTW),Escanaba (ESC),DL4334,331.86,1662.66
11179,2022-12-30 00:24:00,2022-12-30 01:47:00,Pellston (PLN),Detroit (DTW),DL4237,382.71,1359.83
11180,2022-12-29 23:05:00,2022-12-29 23:54:00,Alpena (APN),Pellston (PLN),DL4237,387.5,3233.87
11181,2022-12-29 21:29:00,2022-12-29 22:35:00,Detroit (DTW),Alpena (APN),DL4237,310.68,2405.29
11182,2022-12-29 18:42:00,2022-12-29 19:51:00,Alpena (APN),Detroit (DTW),DL4236,481.95,1291.86
11183,2022-12-29 17:24:00,2022-12-29 18:12:00,Pellston (PLN),Alpena (APN),DL4236,638.14,1676.34
11184,2022-12-29 15:45:00,2022-12-29 16:54:00,Detroit (DTW),Pellston (PLN),DL4236,546.16,3349.14
11185,2023-01-04 15:45:00,2023-01-04 18:42:00,Los Angeles (LAX),Seattle (SEA),DL2730,384.37,2179.42
11186,2023-01-03 14:30:00,2023-01-03 20:12:00,Orlando (MCO),Los Angeles (LAX),DL2901,640.15,2636.25
11187,2023-01-03 07:30:00,2023-01-03 12:17:00,Los Angeles (LAX),Orlando (MCO),DL2954,335.78,933.96
11188,2023-01-02 21:59:00,2023-01-02 03:40:00,Orlando (MCO),Los Angeles (LAX),DL703,334.09,1298.63
11189,2023-01-02 15:45:00,2023-01-02 20:27:00,Los Angeles (LAX),Orlando (MCO),DL703,683.87,891.47
11190,2023-01-02 08:10:00,2023-01-02 13:23:00,Kailua-Kona (KOA),Los Angeles (LAX),DL370,384.37,1530.83
11191,2023-01-02 00:01:00,2023-01-02 05:50:00,Los Angeles (LAX),Kailua-Kona (KOA),DL1077,718.7,3242.51
11192,2023-01-01 20:00:00,2023-01-01 22:46:00,Seattle (SEA),Los Angeles (LAX),DL1250,734.62,3149.81
11193,2023-01-01 15:45:00,2023-01-01 18:42:00,Los Angeles (LAX),Seattle (SEA),DL2730,576.71,1124.98
11194,2023-01-01 08:40:00,2023-01-01 14:10:00,Lihue (LIH),Los Angeles (LAX),DL428,551.15,2475.12
11195,2022-12-31 21:45:00,2022-12-31 03:58:00,Los Angeles (LAX),Lihue (LIH),DL657,452.09,1651.79
11196,2022-12-31 14:30:00,2022-12-31 20:12:00,Orlando (MCO),Los Angeles (LAX),DL2901,504.99,2142.94
11197,2022-12-31 07:10:00,2022-12-31 12:31:00,Seattle (SEA),Orlando (MCO),DL839,648.3,1093.33
11198,2022-12-30 22:52:00,2022-12-30 05:53:00,Fort Lauderdale (FLL),Seattle (SEA),DL1414,503.95,1255.99
11199,2022-12-30 16:00:00,2022-12-30 21:42:00,Seattle (SEA),Fort Lauderdale (FLL),DL1414,685.86,1676.34
11200,2022-12-29 21:56:00,2022-12-29 04:30:00,Orlando (MCO),Seattle (SEA),DL501,611.13,1976.18
11201,2022-12-29 15:45:00,2022-12-29 20:27:00,Los Angeles (LAX),Orlando (MCO),DL703,603.01,1340.22
11202,2022-12-29 08:54:00,2022-12-29 14:10:00,Kahului (OGG),Los Angeles (LAX),DL1031,265.65,2519.55
11203,2022-12-29 01:35:00,2022-12-29 07:29:00,Los Angeles (LAX),Kahului (OGG),DL1083,472.18,2745.22
11204,2022-12-28 20:20:00,2022-12-28 00:20:00,Minneapolis (MSP),Los Angeles (LAX),DL920,607.2,857.82
11205,2022-12-28 14:40:00,2022-12-28 18:14:00,Los Angeles (LAX),Minneapolis (MSP),DL930,353.82,1679.72
11206,2022-12-27 20:00:00,2022-12-27 22:46:00,Seattle (SEA),Los Angeles (LAX),DL1250,600.24,2893.87
11207,2022-12-27 11:55:00,2022-12-27 18:42:00,Boston (BOS),Seattle (SEA),DL341,551.01,3380.78
11208,2022-12-26 21:55:00,2022-12-26 03:42:00,San Francisco (SFO),Boston (BOS),DL322,706.68,1976.19
11209,2023-01-04 15:00:00,2023-01-04 05:40:00,Atlanta (ATL),Tokyo (HND),DL295,583.5,3073.92
11210,2023-01-03 10:20:00,2023-01-03 22:40:00,Tokyo (HND),Atlanta (ATL),DL296,593,1084.57
11211,2023-01-02 17:50:00,2023-01-02 08:10:00,Detroit (DTW),Tokyo (HND),DL275,702.63,1912.31
11212,2023-01-01 07:50:00,2023-01-01 19:30:00,Tokyo (HND),Detroit (DTW),DL276,721.96,1608.18
11213,2022-12-31 17:50:00,2022-12-31 08:10:00,Detroit (DTW),Tokyo (HND),DL275,282.3,3320.59
11214,2022-12-30 14:20:00,2022-12-30 23:20:00,Amsterdam (AMS),Detroit (DTW),DL133,592.2,1381.6
11215,2022-12-30 01:25:00,2022-12-30 09:25:00,Detroit (DTW),Amsterdam (AMS),DL136,651.07,2880.37
11216,2022-12-28 07:50:00,2022-12-28 19:30:00,Tokyo (HND),Detroit (DTW),DL276,704.63,2952.97
11217,2022-12-27 15:00:00,2022-12-27 05:40:00,Atlanta (ATL),Tokyo (HND),DL295,491.12,2938.6
11218,2023-01-04 20:50:00,2023-01-04 13:00:00,Cape Town (CPT),Atlanta (ATL),DL239,719.75,3049.1
11219,2023-01-04 16:20:00,2023-01-04 18:35:00,Johannesburg (JNB),Cape Town (CPT),DL239,664.76,1235.48
11220,2023-01-03 22:55:00,2023-01-03 14:05:00,Atlanta (ATL),Johannesburg (JNB),DL239,390.86,2627.64
11221,2023-01-02 20:50:00,2023-01-02 13:00:00,Cape Town (CPT),Atlanta (ATL),DL238,724.3,1406.82
11222,2023-01-02 16:20:00,2023-01-02 18:35:00,Johannesburg (JNB),Cape Town (CPT),DL238,332.45,2054.63
11223,2023-01-01 22:55:00,2023-01-01 14:05:00,Atlanta (ATL),Johannesburg (JNB),DL238,456.45,3065.12
11224,2023-01-01 03:00:00,2023-01-01 16:25:00,Seoul (ICN),Atlanta (ATL),DL9902,293.56,3164.53
11225,2022-12-30 09:30:00,2022-12-30 22:55:00,Seoul (ICN),Atlanta (ATL),DL26,711.39,2745.21
11226,2022-12-29 17:20:00,2022-12-29 07:55:00,Detroit (DTW),Seoul (ICN),DL159,725.61,1342.04
11227,2022-12-28 14:20:00,2022-12-28 23:20:00,Amsterdam (AMS),Detroit (DTW),DL133,393.98,1275.29
11228,2022-12-28 01:25:00,2022-12-28 09:25:00,Detroit (DTW),Amsterdam (AMS),DL136,288.95,1424.74
11229,2022-12-27 14:20:00,2022-12-27 23:20:00,Amsterdam (AMS),Detroit (DTW),DL133,519.39,3004.76
11230,2022-12-27 01:25:00,2022-12-27 09:25:00,Detroit (DTW),Amsterdam (AMS),DL136,382.26,2714.56
11231,2023-01-04 06:37:00,2023-01-04 12:15:00,San Diego (SAN),Boston (BOS),DL1108,699.62,3102.59
11232,2023-01-03 21:55:00,2023-01-03 04:46:00,Boston (BOS),San Diego (SAN),DL1108,289.53,1720.85
11233,2023-01-02 14:00:00,2023-01-02 20:36:00,Orlando (MCO),Seattle (SEA),DL856,514.46,1910.79
11234,2023-01-01 15:20:00,2023-01-01 20:46:00,Seattle (SEA),Orlando (MCO),DL1143,538.23,874.47
11235,2023-01-01 07:35:00,2023-01-01 13:16:00,Kahului (OGG),Seattle (SEA),DL1076,410,2476.42
11236,2022-12-31 23:40:00,2022-12-31 06:08:00,Seattle (SEA),Kahului (OGG),DL481,357.6,1740.4
11237,2022-12-31 19:21:00,2022-12-31 22:24:00,Los Angeles (LAX),Seattle (SEA),DL803,567.99,2475.13
11238,2022-12-31 15:20:00,2022-12-31 18:11:00,Seattle (SEA),Los Angeles (LAX),DL947,457.86,3497.86
11239,2022-12-31 07:30:00,2022-12-31 13:16:00,Lihue (LIH),Seattle (SEA),DL975,373.56,3425.94
11240,2022-12-30 21:45:00,2022-12-30 03:58:00,Los Angeles (LAX),Lihue (LIH),DL657,288.5,3137.52
11241,2022-12-30 14:30:00,2022-12-30 20:12:00,Orlando (MCO),Los Angeles (LAX),DL2901,351.29,1235.49
11242,2022-12-30 07:10:00,2022-12-30 12:31:00,Seattle (SEA),Orlando (MCO),DL839,467.47,754.34
11243,2022-12-29 23:40:00,2022-12-29 06:25:00,Boston (BOS),Seattle (SEA),DL2574,595.2,3065.13
11244,2022-12-29 18:40:00,2022-12-29 22:30:00,Denver (DEN),Boston (BOS),DL902,620.39,2984.76
11245,2022-12-29 12:25:00,2022-12-29 17:30:00,Boston (BOS),Denver (DEN),DL902,375.82,2529.55
11246,2022-12-29 05:51:00,2022-12-29 11:10:00,Seattle (SEA),Boston (BOS),DL2621,255.8,1608.18
11247,2022-12-28 21:56:00,2022-12-28 04:30:00,Orlando (MCO),Seattle (SEA),DL501,551.16,890.98
11248,2022-12-28 15:20:00,2022-12-28 20:46:00,Seattle (SEA),Orlando (MCO),DL501,306.42,1922.47
11249,2022-12-28 07:35:00,2022-12-28 13:16:00,Kahului (OGG),Seattle (SEA),DL1076,472.67,2450.39
11250,2022-12-27 23:40:00,2022-12-27 06:08:00,Seattle (SEA),Kahului (OGG),DL481,256.81,2059.93
11251,2022-12-27 14:00:00,2022-12-27 20:36:00,Orlando (MCO),Seattle (SEA),DL856,667.3,1845.18
11252,2022-12-27 07:30:00,2022-12-27 12:17:00,Los Angeles (LAX),Orlando (MCO),DL2954,605.92,2263.77
11253,2022-12-26 21:59:00,2022-12-26 03:40:00,Orlando (MCO),Los Angeles (LAX),DL703,297.41,829.29
11254,2023-01-04 07:50:00,2023-01-04 19:30:00,Tokyo (HND),Detroit (DTW),DL276,443.71,772.23
11255,2023-01-03 15:00:00,2023-01-03 05:40:00,Atlanta (ATL),Tokyo (HND),DL295,505,2746.25
11256,2023-01-01 20:50:00,2023-01-01 13:30:00,Johannesburg (JNB),Atlanta (ATL),DL201,370.24,3395.64
11257,2022-12-31 22:55:00,2022-12-31 14:05:00,Atlanta (ATL),Johannesburg (JNB),DL200,472.18,3277.07
11258,2022-12-31 09:30:00,2022-12-31 22:55:00,Seoul (ICN),Atlanta (ATL),DL26,614.71,2880.97
11259,2022-12-30 16:30:00,2022-12-30 06:30:00,Minneapolis (MSP),Seoul (ICN),DL171,534.11,2557.21
11260,2022-12-30 07:59:00,2022-12-30 11:00:00,Phoenix (PHX),Minneapolis (MSP),DL2754,665.06,881.52
11261,2022-12-30 00:34:00,2022-12-30 03:52:00,Minneapolis (MSP),Phoenix (PHX),DL1307,306.87,1108.16
11262,2022-12-29 10:25:00,2022-12-29 22:30:00,Seoul (ICN),Minneapolis (MSP),DL170,597.63,1043.99
11263,2022-12-28 17:20:00,2022-12-28 07:55:00,Detroit (DTW),Seoul (ICN),DL159,647.17,787.25
11264,2022-12-27 07:50:00,2022-12-27 19:30:00,Tokyo (HND),Detroit (DTW),DL276,661.86,1720.91
11265,2022-12-26 15:00:00,2022-12-26 05:40:00,Atlanta (ATL),Tokyo (HND),DL295,399.87,2074.32
11266,2023-01-05 05:51:00,2023-01-05 11:10:00,Seattle (SEA),Boston (BOS),DL2621,305.28,3117.31
11267,2023-01-04 21:56:00,2023-01-04 04:30:00,Orlando (MCO),Seattle (SEA),DL501,643.5,1951.81
11268,2023-01-04 15:20:00,2023-01-04 20:46:00,Seattle (SEA),Orlando (MCO),DL501,734.26,3463.92
11269,2023-01-04 07:35:00,2023-01-04 13:16:00,Kahului (OGG),Seattle (SEA),DL1076,692.7,1406.81
11270,2023-01-03 23:40:00,2023-01-03 06:08:00,Seattle (SEA),Kahului (OGG),DL481,421.13,1970.94
11271,2023-01-03 19:21:00,2023-01-03 22:24:00,Los Angeles (LAX),Seattle (SEA),DL803,368.4,2074.34
11272,2023-01-03 15:20:00,2023-01-03 18:11:00,Seattle (SEA),Los Angeles (LAX),DL947,282.39,1487.74
11273,2023-01-03 05:45:00,2023-01-03 08:09:00,Salt Lake City (SLC),Seattle (SEA),DL790,556.54,1803.22
11274,2023-01-02 22:13:00,2023-01-02 03:15:00,Washington (DCA),Salt Lake City (SLC),DL472,488.47,951.15
11275,2023-01-02 16:55:00,2023-01-02 21:03:00,Salt Lake City (SLC),Washington (DCA),DL760,411.47,1927.2
11276,2023-01-01 22:13:00,2023-01-01 03:15:00,Washington (DCA),Salt Lake City (SLC),DL472,667.4,2939.43
11277,2023-01-01 16:55:00,2023-01-01 21:03:00,Salt Lake City (SLC),Washington (DCA),DL760,286.66,2226.57
11278,2023-01-01 13:35:00,2023-01-01 15:44:00,Seattle (SEA),Salt Lake City (SLC),DL1124,517.12,2293.14
11279,2022-12-31 23:40:00,2022-12-31 06:25:00,Boston (BOS),Seattle (SEA),DL2574,495.81,1691.29
11280,2022-12-31 18:40:00,2022-12-31 22:30:00,Denver (DEN),Boston (BOS),DL902,669.08,2923.34
11281,2022-12-31 12:25:00,2022-12-31 17:30:00,Boston (BOS),Denver (DEN),DL902,663.69,2662.6
11282,2022-12-31 05:51:00,2022-12-31 11:10:00,Seattle (SEA),Boston (BOS),DL2621,620.47,1785.53
11283,2022-12-30 21:56:00,2022-12-30 04:30:00,Orlando (MCO),Seattle (SEA),DL501,598.71,2984.79
11284,2022-12-30 15:20:00,2022-12-30 20:46:00,Seattle (SEA),Orlando (MCO),DL501,480.83,3315.16
11285,2022-12-30 07:05:00,2022-12-30 13:01:00,Kailua-Kona (KOA),Seattle (SEA),DL485,323.19,1544.24
11286,2022-12-30 00:01:00,2022-12-30 05:50:00,Los Angeles (LAX),Kailua-Kona (KOA),DL1077,253.43,3001.42
11287,2022-12-29 20:00:00,2022-12-29 22:46:00,Seattle (SEA),Los Angeles (LAX),DL1250,315.17,1678.9
11288,2022-12-29 11:55:00,2022-12-29 18:42:00,Boston (BOS),Seattle (SEA),DL341,515.9,820.73
11289,2022-12-28 21:55:00,2022-12-28 03:42:00,San Francisco (SFO),Boston (BOS),DL322,571.5,1640.96
11290,2022-12-28 13:35:00,2022-12-28 20:38:00,Boston (BOS),San Francisco (SFO),DL322,712.6,2396.25
11291,2022-12-28 06:37:00,2022-12-28 12:15:00,San Diego (SAN),Boston (BOS),DL1108,258.43,1047.59
11292,2022-12-27 21:55:00,2022-12-27 04:46:00,Boston (BOS),San Diego (SAN),DL1108,503.04,3463.97
11293,2022-12-27 15:20:00,2022-12-27 20:45:00,Seattle (SEA),Boston (BOS),DL489,555.51,3488.19
11294,2022-12-27 07:35:00,2022-12-27 13:16:00,Kahului (OGG),Seattle (SEA),DL1076,652.7,1602.5
11295,2022-12-26 23:40:00,2022-12-26 06:08:00,Seattle (SEA),Kahului (OGG),DL481,349.11,2247.65
11296,2023-01-05 00:00:00,2023-01-05 02:54:00,Las Vegas (LAS),Minneapolis (MSP),DL421,722.32,1834.48
11297,2023-01-04 10:25:00,2023-01-04 22:00:00,Seoul (ICN),Las Vegas (LAS),DL186,666.58,787.22
11298,2023-01-03 17:20:00,2023-01-03 07:55:00,Detroit (DTW),Seoul (ICN),DL159,600.24,3001.42
11299,2023-01-03 01:40:00,2023-01-03 15:00:00,Seoul (ICN),Detroit (DTW),DL158,415.49,1760.05
11300,2023-01-02 05:05:00,2023-01-02 20:55:00,Atlanta (ATL),Seoul (ICN),DL27,337.9,1892.98
11301,2023-01-01 09:30:00,2023-01-01 22:55:00,Seoul (ICN),Atlanta (ATL),DL26,584.73,3450.43
11302,2022-12-31 17:20:00,2022-12-31 07:55:00,Detroit (DTW),Seoul (ICN),DL159,488.78,3057.43
11303,2022-12-31 01:40:00,2022-12-31 15:00:00,Seoul (ICN),Detroit (DTW),DL158,321.54,2200.47
11304,2022-12-30 05:05:00,2022-12-30 20:55:00,Atlanta (ATL),Seoul (ICN),DL27,252.15,1097.13
11305,2022-12-28 09:30:00,2022-12-28 22:55:00,Seoul (ICN),Atlanta (ATL),DL26,554.48,1999.34
11306,2022-12-27 17:20:00,2022-12-27 07:55:00,Detroit (DTW),Seoul (ICN),DL159,576.23,2303.7
11307,2022-12-27 01:40:00,2022-12-27 15:00:00,Seoul (ICN),Detroit (DTW),DL158,662.55,3051.62
11308,2023-01-05 08:10:00,2023-01-05 13:23:00,Kailua-Kona (KOA),Los Angeles (LAX),DL370,325.7,1610.85
11309,2023-01-05 00:01:00,2023-01-05 05:50:00,Los Angeles (LAX),Kailua-Kona (KOA),DL1077,414.43,2753.04
11310,2023-01-04 20:00:00,2023-01-04 22:46:00,Seattle (SEA),Los Angeles (LAX),DL1250,741.65,921.6
11311,2023-01-04 12:05:00,2023-01-04 18:50:00,Boston (BOS),Seattle (SEA),DL341,359.84,1943.61
11312,2023-01-03 20:45:00,2023-01-03 01:48:00,Las Vegas (LAS),Boston (BOS),DL1114,316.61,2774.11
11313,2023-01-03 13:30:00,2023-01-03 19:35:00,New York (JFK),Las Vegas (LAS),DL1536,265.65,2116.89
11314,2023-01-02 20:45:00,2023-01-02 01:45:00,Las Vegas (LAS),New York (JFK),DL1439,385.71,2183.74
11315,2023-01-02 12:55:00,2023-01-02 19:10:00,Boston (BOS),Las Vegas (LAS),DL1435,633.52,2494.38
11316,2023-01-02 06:03:00,2023-01-02 11:40:00,San Diego (SAN),Boston (BOS),DL1108,441.06,3488.2
11317,2023-01-01 21:55:00,2023-01-01 04:46:00,Boston (BOS),San Diego (SAN),DL1108,583.5,2217.51
11318,2023-01-01 15:20:00,2023-01-01 20:45:00,Seattle (SEA),Boston (BOS),DL489,442.44,1665.92
11319,2023-01-01 07:05:00,2023-01-01 13:01:00,Kailua-Kona (KOA),Seattle (SEA),DL485,467.47,1540.29
11320,2022-12-31 22:05:00,2022-12-31 04:34:00,Seattle (SEA),San Francisco (SFO),DL565,666.49,825.05
11321,2022-12-31 14:00:00,2022-12-31 20:36:00,Orlando (MCO),Seattle (SEA),DL856,714.78,2161.24
11322,2022-12-31 07:30:00,2022-12-31 12:17:00,Los Angeles (LAX),Orlando (MCO),DL2954,711.39,1760.06
11323,2022-12-30 21:59:00,2022-12-30 03:40:00,Orlando (MCO),Los Angeles (LAX),DL703,620.38,2770.13
11324,2022-12-30 15:45:00,2022-12-30 20:27:00,Los Angeles (LAX),Orlando (MCO),DL703,334.57,3412.66
11325,2022-12-30 08:40:00,2022-12-30 14:10:00,Lihue (LIH),Los Angeles (LAX),DL428,275.43,2546.94
11326,2022-12-30 02:35:00,2022-12-30 06:05:00,San Francisco (SFO),Lihue (LIH),DL344,306.86,1508.28
11327,2022-12-29 23:35:00,2022-12-29 06:05:00,Seattle (SEA),San Francisco (SFO),DL344,427.68,3018.66
11328,2022-12-29 14:00:00,2022-12-29 20:36:00,Orlando (MCO),Seattle (SEA),DL856,528.91,1257.97
11329,2022-12-29 07:10:00,2022-12-29 12:31:00,Seattle (SEA),Orlando (MCO),DL839,651.6,1476.09
11330,2022-12-28 23:40:00,2022-12-28 06:25:00,Boston (BOS),Seattle (SEA),DL2574,712.59,866
11331,2022-12-28 18:40:00,2022-12-28 22:30:00,Denver (DEN),Boston (BOS),DL902,407.04,2218.35
11332,2022-12-28 12:25:00,2022-12-28 17:30:00,Boston (BOS),Denver (DEN),DL902,405.9,2163.18
11333,2022-12-27 21:55:00,2022-12-27 03:42:00,San Francisco (SFO),Boston (BOS),DL322,727.37,2777.86
11334,2022-12-27 13:35:00,2022-12-27 20:38:00,Boston (BOS),San Francisco (SFO),DL322,407.06,3450.48
11335,2022-12-27 06:37:00,2022-12-27 12:15:00,San Diego (SAN),Boston (BOS),DL1108,547.8,1884.75
11336,2022-12-26 21:55:00,2022-12-26 04:46:00,Boston (BOS),San Diego (SAN),DL1108,518.17,2398.06
11337,2023-01-05 06:50:00,2023-01-05 21:35:00,Los Angeles (LAX),Sydney (SYD),DL41,294.28,1313.69
11338,2023-01-03 21:45:00,2023-01-03 02:35:00,Atlanta (ATL),Los Angeles (LAX),DL371,726.7,1591.25
11339,2023-01-02 10:20:00,2023-01-02 22:40:00,Tokyo (HND),Atlanta (ATL),DL296,252.92,2060.43
11340,2023-01-01 17:50:00,2023-01-01 08:10:00,Detroit (DTW),Tokyo (HND),DL275,436.06,1452.72
11341,2023-01-01 01:40:00,2023-01-01 15:00:00,Seoul (ICN),Detroit (DTW),DL158,333.29,1406.21
11342,2022-12-31 05:05:00,2022-12-31 20:55:00,Atlanta (ATL),Seoul (ICN),DL27,561.01,3447.02
11343,2022-12-30 10:20:00,2022-12-30 22:40:00,Tokyo (HND),Atlanta (ATL),DL296,727.33,2546.9
11344,2022-12-29 17:50:00,2022-12-29 08:10:00,Detroit (DTW),Tokyo (HND),DL275,722.45,2885.21
11345,2022-12-28 05:35:00,2022-12-28 18:30:00,Seoul (ICN),Detroit (DTW),DL284,526.74,1548.26
11346,2022-12-28 02:05:00,2022-12-28 03:50:00,Shanghai (PVG),Seoul (ICN),DL284,648.41,1215.72
11347,2022-12-27 20:00:00,2022-12-27 22:00:00,Seoul (ICN),Shanghai (PVG),DL283,518.17,1485.05
11348,2022-12-27 02:55:00,2022-12-27 17:45:00,Detroit (DTW),Seoul (ICN),DL283,418.03,2632.45
11349,2023-01-05 07:30:00,2023-01-05 12:17:00,Los Angeles (LAX),Orlando (MCO),DL2954,567.89,2614.63
11350,2023-01-04 21:59:00,2023-01-04 03:40:00,Orlando (MCO),Los Angeles (LAX),DL703,252.93,2986.68
11351,2023-01-04 15:45:00,2023-01-04 20:27:00,Los Angeles (LAX),Orlando (MCO),DL703,323.24,905.08
11352,2023-01-03 21:59:00,2023-01-03 03:40:00,Orlando (MCO),Los Angeles (LAX),DL703,302.24,2986.69
11353,2023-01-03 07:35:00,2023-01-03 13:16:00,Kahului (OGG),Seattle (SEA),DL1076,444.61,1205.51
11354,2023-01-02 23:40:00,2023-01-02 06:08:00,Seattle (SEA),Kahului (OGG),DL481,452.62,1790.08
11355,2023-01-02 15:45:00,2023-01-02 18:42:00,Los Angeles (LAX),Seattle (SEA),DL2730,671.75,1171.04
11356,2023-01-02 08:40:00,2023-01-02 14:10:00,Lihue (LIH),Los Angeles (LAX),DL428,599.21,1472.2
11357,2023-01-01 23:35:00,2023-01-01 06:05:00,Seattle (SEA),Lihue (LIH),DL344,607.7,2207.32
11358,2023-01-01 19:21:00,2023-01-01 22:24:00,Los Angeles (LAX),Seattle (SEA),DL803,457.86,2922.94
