Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business
22159,2023-01-04 04:45:00,2023-01-04 06:00:00,Ontario (ONT),San Jose (SJC),WN3446,412.89,2252.78
22160,2023-01-04 02:40:00,2023-01-04 04:00:00,Oakland (OAK),Ontario (ONT),WN948,1196.43,3594.85
22161,2023-01-03 23:45:00,2023-01-03 01:20:00,San Diego (SAN),Oakland (OAK),WN3471,523.79,1938.31
22162,2023-01-03 20:35:00,2023-01-03 23:00:00,Denver (DEN),San Diego (SAN),WN3471,1127.82,3283.47
22163,2023-01-03 17:40:00,2023-01-03 19:45:00,Dallas (DAL),Denver (DEN),WN3471,1148.75,2290.32
22164,2023-01-03 14:25:00,2023-01-03 16:45:00,Phoenix (PHX),Dallas (DAL),WN207,642.65,3446.62
22165,2023-01-03 05:30:00,2023-01-03 07:15:00,Sacramento (SMF),Phoenix (PHX),WN2701,730.36,811.79
22166,2023-01-03 03:00:00,2023-01-03 04:40:00,San Diego (SAN),Sacramento (SMF),WN1105,544.34,1491.96
22167,2023-01-03 00:35:00,2023-01-03 02:05:00,Oakland (OAK),San Diego (SAN),WN2219,1036.58,2140.81
22168,2023-01-02 22:10:00,2023-01-02 23:45:00,Las Vegas (LAS),Oakland (OAK),WN3801,606.98,3815.26
22169,2023-01-02 18:10:00,2023-01-02 21:15:00,Tulsa (TUL),Las Vegas (LAS),WN3801,854.31,1817.49
22170,2023-01-02 16:05:00,2023-01-02 17:20:00,St. Louis (STL),Tulsa (TUL),WN3801,367.76,2031.88
22171,2023-01-02 13:15:00,2023-01-02 15:10:00,Cleveland (CLE),St. Louis (STL),WN3801,1152.69,3140.38
22172,2023-01-02 01:40:00,2023-01-02 03:10:00,Nashville (BNA),Cleveland (CLE),WN860,826.1,3417.55
22173,2023-01-01 20:50:00,2023-01-01 00:40:00,San Diego (SAN),Nashville (BNA),WN860,572.95,2074.15
22174,2023-01-01 17:05:00,2023-01-01 20:05:00,San Antonio (SAT),San Diego (SAN),WN2722,286.09,798.98
22175,2023-01-01 13:45:00,2023-01-01 16:20:00,Nashville (BNA),San Antonio (SAT),WN2722,343.19,3015.23
22176,2023-01-01 11:40:00,2023-01-01 12:50:00,Atlanta (ATL),Nashville (BNA),WN2722,451.29,3251.16
22177,2023-01-01 04:10:00,2023-01-01 06:55:00,Denver (DEN),Atlanta (ATL),WN5571,1179.81,1135.16
22178,2023-01-01 01:55:00,2023-01-01 03:20:00,Albuquerque (ABQ),Denver (DEN),WN549,552.24,1561.99
22179,2022-12-31 20:40:00,2022-12-31 01:10:00,Baltimore (BWI),Albuquerque (ABQ),WN549,331.81,2467.69
22180,2022-12-31 15:05:00,2022-12-31 19:55:00,San Diego (SAN),Baltimore (BWI),WN1129,734.9,3420.53
22181,2022-12-31 02:45:00,2022-12-31 07:10:00,Chicago (MDW),San Diego (SAN),WN3694,492.05,2092.69
22182,2022-12-31 00:50:00,2022-12-31 01:55:00,St. Louis (STL),Chicago (MDW),WN3694,343.7,1406.7
22183,2022-12-30 22:45:00,2022-12-30 23:55:00,Chicago (MDW),St. Louis (STL),WN2066,825.37,2363.16
22184,2022-12-30 19:35:00,2022-12-30 21:50:00,Philadelphia (PHL),Chicago (MDW),WN2066,423.52,2545.82
22185,2022-12-30 16:40:00,2022-12-30 18:40:00,Nashville (BNA),Philadelphia (PHL),WN1968,950.45,1038.41
22186,2022-12-30 13:45:00,2022-12-30 15:50:00,Orlando (MCO),Nashville (BNA),WN1968,977.31,2699.84
22187,2022-12-30 09:35:00,2022-12-30 12:50:00,San Juan (SJU),Orlando (MCO),WN4842,1140.26,3875.92
22188,2022-12-29 02:20:00,2022-12-29 04:35:00,Pittsburgh (PIT),Orlando (MCO),WN1684,193.7,2856.18
22189,2022-12-28 20:05:00,2022-12-28 22:50:00,Orlando (MCO),San Juan (SJU),WN1341,680.1,2770.28
22190,2022-12-28 16:40:00,2022-12-28 19:10:00,Chicago (MDW),Orlando (MCO),WN1341,895.07,1751.85
22191,2022-12-28 13:35:00,2022-12-28 15:55:00,Denver (DEN),Chicago (MDW),WN1341,1198.46,2617.03
22192,2022-12-28 13:30:00,2022-12-28 16:30:00,Chicago (MDW),San Antonio (SAT),WN2666,923.27,3212.94
22193,2022-12-28 04:00:00,2022-12-28 05:15:00,Baltimore (BWI),Columbus (CMH),WN3180,1035.22,1439.54
22194,2022-12-28 01:20:00,2022-12-28 02:50:00,Louisville (SDF),Baltimore (BWI),WN3339,460.65,1275.83
22195,2022-12-27 23:00:00,2022-12-27 01:15:00,Spokane (GEG),Denver (DEN),WN2628,872.46,1648.04
22196,2022-12-27 19:25:00,2022-12-27 22:05:00,Phoenix (PHX),Spokane (GEG),WN1383,1197.1,2021.56
22197,2022-12-27 16:05:00,2022-12-27 18:35:00,San Antonio (SAT),Phoenix (PHX),WN1383,1189.7,2681.44
22198,2022-12-27 14:20:00,2022-12-27 15:20:00,Houston (HOU),San Antonio (SAT),WN1383,529.77,2088.58
22199,2023-01-04 21:55:00,2023-01-04 00:15:00,St. Louis (STL),Orlando (MCO),WN2625,644.03,4115.37
22200,2023-01-04 18:10:00,2023-01-04 21:05:00,Phoenix (PHX),St. Louis (STL),WN2625,579.32,3795.46
22201,2023-01-04 14:25:00,2023-01-04 17:20:00,Houston (HOU),Phoenix (PHX),WN462,941.16,717.87
22202,2023-01-04 12:35:00,2023-01-04 13:35:00,Austin (AUS),Houston (HOU),WN1002,507.38,1395.11
22203,2023-01-04 03:40:00,2023-01-04 06:05:00,Nashville (BNA),Austin (AUS),WN337,804.91,3873.22
22204,2023-01-03 22:40:00,2023-01-03 00:30:00,Chicago (MDW),Myrtle Beach (MYR),WN2649,486.78,3300.82
22205,2023-01-03 17:55:00,2023-01-03 21:55:00,Sacramento (SMF),Chicago (MDW),WN2227,775.24,2604.2
22206,2023-01-03 15:30:00,2023-01-03 17:10:00,San Diego (SAN),Sacramento (SMF),WN2227,311.82,1681.97
22207,2023-01-03 02:45:00,2023-01-03 07:10:00,Chicago (MDW),San Diego (SAN),WN3694,1191.06,2853.64
22208,2023-01-03 00:50:00,2023-01-03 01:55:00,St. Louis (STL),Chicago (MDW),WN3694,1067.04,1981.87
22209,2023-01-02 22:45:00,2023-01-02 23:55:00,Chicago (MDW),St. Louis (STL),WN2066,200.54,2040.79
22210,2023-01-02 19:35:00,2023-01-02 21:50:00,Philadelphia (PHL),Chicago (MDW),WN2066,990.31,1643.03
22211,2023-01-02 16:40:00,2023-01-02 18:40:00,Nashville (BNA),Philadelphia (PHL),WN1968,286.74,3049.9
22212,2023-01-02 13:45:00,2023-01-02 15:50:00,Orlando (MCO),Nashville (BNA),WN1968,591.54,4159.42
22213,2023-01-02 09:35:00,2023-01-02 12:50:00,San Juan (SJU),Orlando (MCO),WN4842,364.24,3449
22214,2023-01-01 23:05:00,2023-01-01 01:55:00,Tampa (TPA),San Juan (SJU),WN1556,880.69,2210.95
22215,2023-01-01 20:00:00,2023-01-01 22:00:00,Houston (HOU),Tampa (TPA),WN500,236.4,985.43
22216,2023-01-01 16:40:00,2023-01-01 19:10:00,Denver (DEN),Houston (HOU),WN500,921,4096.27
22217,2023-01-01 12:00:00,2023-01-01 15:30:00,Atlanta (ATL),Denver (DEN),WN1296,507.67,875.81
22218,2023-01-01 02:25:00,2023-01-01 03:55:00,Orlando (MCO),Atlanta (ATL),WN2075,531.14,4136.21
22219,2023-01-01 00:35:00,2023-01-01 01:40:00,Fort Lauderdale (FLL),Orlando (MCO),WN2075,712.57,3458.54
22220,2022-12-31 20:45:00,2022-12-31 23:20:00,Pittsburgh (PIT),Fort Lauderdale (FLL),WN1142,692.16,3181.08
22221,2022-12-31 15:55:00,2022-12-31 19:45:00,Phoenix (PHX),Pittsburgh (PIT),WN1142,1110.7,2823.16
22222,2022-12-31 12:15:00,2022-12-31 14:45:00,Austin (AUS),Phoenix (PHX),WN2700,1088.1,3132.3
22223,2022-12-31 04:10:00,2022-12-31 05:00:00,Houston (HOU),Austin (AUS),WN1118,986.58,3455.38
22224,2022-12-31 01:00:00,2022-12-31 03:05:00,St. Louis (STL),Houston (HOU),WN2450,469.83,781.82
22225,2022-12-30 20:25:00,2022-12-30 00:10:00,San Jose (SJC),St. Louis (STL),WN2450,291.34,2007.3
22226,2022-12-30 18:00:00,2022-12-30 19:35:00,San Diego (SAN),San Jose (SJC),WN2450,424.31,977
22227,2022-12-30 15:35:00,2022-12-30 17:05:00,Oakland (OAK),San Diego (SAN),WN1656,202.28,2198.66
22228,2022-12-30 13:20:00,2022-12-30 14:50:00,Palm Springs (PSP),Oakland (OAK),WN2267,586.38,3505.23
22229,2022-12-30 03:00:00,2022-12-30 04:30:00,Sacramento (SMF),Palm Springs (PSP),WN3314,464.94,2988.56
22230,2022-12-30 00:15:00,2022-12-30 02:10:00,Spokane (GEG),Sacramento (SMF),WN3314,330.24,2848.59
22231,2022-12-29 17:10:00,2022-12-29 19:40:00,Las Vegas (LAS),Spokane (GEG),WN2010,212.19,2724.51
22232,2022-12-29 13:35:00,2022-12-29 15:40:00,Denver (DEN),Las Vegas (LAS),WN2945,198.63,1190.41
22233,2022-12-29 04:30:00,2022-12-29 06:55:00,St. Louis (STL),Denver (DEN),WN1293,299.92,2770.03
22234,2022-12-29 00:55:00,2022-12-29 03:20:00,Sarasota (SRQ),St. Louis (STL),WN1404,167.88,2718.11
22235,2022-12-28 21:40:00,2022-12-28 23:45:00,Houston (HOU),Sarasota (SRQ),WN1226,847.53,1289.85
22236,2022-12-28 18:20:00,2022-12-28 21:00:00,Orlando (MCO),Houston (HOU),WN920,801.89,2826.66
22237,2022-12-28 02:15:00,2022-12-28 04:40:00,Dallas (DAL),Orlando (MCO),WN3162,973.18,2318.75
22238,2022-12-27 22:25:00,2022-12-27 01:10:00,Savannah (SAV),Dallas (DAL),WN2280,855.56,904.44
22239,2023-01-04 16:40:00,2023-01-04 23:25:00,Phoenix (PHX),Honolulu (HNL),WN1664,918.78,2128.21
22240,2023-01-04 11:15:00,2023-01-04 15:15:00,Chicago (MDW),Phoenix (PHX),WN992,491.89,2934.12
22241,2023-01-04 01:40:00,2023-01-04 04:30:00,Baltimore (BWI),Kansas City (MCI),WN787,476.52,2882.43
22242,2023-01-03 20:50:00,2023-01-03 00:15:00,Montego Bay (MBJ),Baltimore (BWI),WN907,849.82,2567.13
22243,2023-01-03 18:00:00,2023-01-03 19:50:00,Fort Lauderdale (FLL),Montego Bay (MBJ),WN1112,590.07,3141.51
22244,2023-01-03 14:10:00,2023-01-03 16:50:00,Baltimore (BWI),Fort Lauderdale (FLL),WN1129,718.04,2228.5
22245,2023-01-03 11:30:00,2023-01-03 13:05:00,Syracuse (SYR),Baltimore (BWI),WN4804,338.66,760.06
22246,2023-01-03 03:45:00,2023-01-03 04:55:00,Baltimore (BWI),Syracuse (SYR),WN133,637.02,3929.21
22247,2023-01-02 23:45:00,2023-01-02 02:20:00,Miami (MIA),Baltimore (BWI),WN3155,855.27,4099.84
22248,2023-01-02 20:40:00,2023-01-02 22:55:00,Houston (HOU),Miami (MIA),WN3155,368.79,1340.49
22249,2023-01-02 17:20:00,2023-01-02 19:50:00,Sarasota (SRQ),Houston (HOU),WN148,1076.62,2109.59
22250,2023-01-02 14:55:00,2023-01-02 16:30:00,Atlanta (ATL),Sarasota (SRQ),WN3248,264.39,1325.49
22251,2023-01-02 12:10:00,2023-01-02 14:00:00,Houston (HOU),Atlanta (ATL),WN3248,369.43,1388.67
22252,2023-01-02 03:25:00,2023-01-02 06:30:00,Los Angeles (LAX),Houston (HOU),WN383,892.16,1759.15
22253,2023-01-01 21:30:00,2023-01-01 01:50:00,New Orleans (MSY),Los Angeles (LAX),WN5587,989.52,1683.47
22254,2023-01-01 17:00:00,2023-01-01 20:35:00,Los Angeles (LAX),New Orleans (MSY),WN3367,683.76,2034.51
22255,2023-01-01 11:30:00,2023-01-01 16:10:00,Chicago (MDW),Los Angeles (LAX),WN1482,817.38,2419.37
22256,2023-01-01 02:30:00,2023-01-01 04:35:00,Dallas (DAL),Chicago (MDW),WN266,802.73,1147.04
22257,2022-12-31 22:10:00,2022-12-31 01:50:00,Philadelphia (PHL),Dallas (DAL),WN57,653.76,2072.76
22258,2022-12-31 17:25:00,2022-12-31 20:45:00,Denver (DEN),Philadelphia (PHL),WN3008,469.45,1233.97
22259,2022-12-31 13:35:00,2022-12-31 16:25:00,Chicago (MDW),Denver (DEN),WN1547,1136.23,1224.46
22260,2022-12-31 10:45:00,2022-12-31 12:40:00,Raleigh-Durham (RDU),Chicago (MDW),WN1547,535.2,1175.46
22261,2022-12-31 02:40:00,2022-12-31 04:05:00,Nashville (BNA),Raleigh-Durham (RDU),WN2913,250.94,1554.66
22262,2022-12-30 23:30:00,2022-12-30 01:40:00,San Antonio (SAT),Nashville (BNA),WN2913,998.78,3267.76
22263,2022-12-30 20:20:00,2022-12-30 22:40:00,St. Louis (STL),San Antonio (SAT),WN1130,1040.72,1665
22264,2022-12-30 17:35:00,2022-12-30 19:20:00,Dallas (DAL),St. Louis (STL),WN2085,213.59,864.07
22265,2022-12-30 14:00:00,2022-12-30 16:50:00,Salt Lake City (SLC),Dallas (DAL),WN2085,1163.4,1777.87
22266,2022-12-30 04:55:00,2022-12-30 08:25:00,Chicago (MDW),Salt Lake City (SLC),WN665,1050.1,3306.44
22267,2022-12-30 01:15:00,2022-12-30 03:30:00,Norfolk (ORF),Chicago (MDW),WN1338,247.28,2583.64
22268,2022-12-30 00:35:00,2022-12-30 01:50:00,Houston (IAH),Dallas (DAL),WN389,212.52,1414.5
22269,2022-12-29 04:25:00,2022-12-29 05:45:00,Denver (DEN),Omaha (OMA),WN1481,178.63,815.13
22270,2022-12-29 04:05:00,2022-12-29 06:35:00,Austin (AUS),Chicago (MDW),WN736,400.28,752.83
22271,2022-12-28 22:55:00,2022-12-28 01:10:00,Tucson (TUS),Houston (HOU),WN1038,232.69,1163.15
22272,2022-12-28 16:35:00,2022-12-28 18:25:00,Orlando (MCO),Norfolk (ORF),WN564,879.5,4165.03
22273,2022-12-28 12:10:00,2022-12-28 15:45:00,Denver (DEN),Orlando (MCO),WN564,1062.42,820.51
22274,2022-12-27 22:55:00,2022-12-27 01:10:00,Long Beach (LGB),Denver (DEN),WN605,567.49,1672.04
22275,2022-12-27 21:00:00,2022-12-27 22:10:00,Houston (HOU),Dallas (DAL),WN2,1165.24,2891.69
22276,2023-01-04 23:30:00,2023-01-04 01:40:00,Dallas (DAL),Denver (DEN),WN512,556.59,3603.52
22277,2023-01-04 20:20:00,2023-01-04 22:45:00,Chicago (MDW),Dallas (DAL),WN512,487.05,3479.39
22278,2023-01-04 17:55:00,2023-01-04 19:35:00,Buffalo (BUF),Chicago (MDW),WN512,803.07,2202.02
22279,2023-01-04 16:00:00,2023-01-04 17:10:00,Baltimore (BWI),Buffalo (BUF),WN512,1014.87,3988.59
22280,2023-01-04 13:45:00,2023-01-04 14:50:00,Raleigh-Durham (RDU),Baltimore (BWI),WN2839,808.78,960.12
22281,2023-01-04 00:10:00,2023-01-04 01:35:00,Little Rock (LIT),Atlanta (ATL),WN3075,224.89,1513.53
22282,2023-01-03 21:30:00,2023-01-03 23:25:00,Denver (DEN),Little Rock (LIT),WN3075,242.85,802.12
22283,2023-01-03 18:25:00,2023-01-03 20:35:00,Reno (RNO),Denver (DEN),WN3075,1165.19,3803.68
22284,2023-01-03 15:05:00,2023-01-03 17:35:00,Denver (DEN),Reno (RNO),WN125,580.74,2729.32
22285,2023-01-03 10:05:00,2023-01-03 14:10:00,Washington (IAD),Denver (DEN),WN125,643.99,1904.4
22286,2023-01-03 02:15:00,2023-01-03 03:55:00,Chicago (MDW),Washington (IAD),WN3101,1179.51,3087.93
22287,2023-01-02 22:05:00,2023-01-02 01:05:00,Salt Lake City (SLC),Chicago (MDW),WN1317,856.82,1204.4
22288,2023-01-02 19:50:00,2023-01-02 21:15:00,Las Vegas (LAS),Salt Lake City (SLC),WN1317,960.16,1605.19
22289,2023-01-02 17:35:00,2023-01-02 19:00:00,Salt Lake City (SLC),Las Vegas (LAS),WN1234,1152.16,4046.79
22290,2023-01-02 15:00:00,2023-01-02 16:45:00,Denver (DEN),Salt Lake City (SLC),WN1234,517.05,3701.01
22291,2023-01-02 11:00:00,2023-01-02 14:05:00,New Orleans (MSY),Denver (DEN),WN1234,247.04,1882.94
22292,2023-01-02 03:30:00,2023-01-02 04:35:00,Houston (HOU),New Orleans (MSY),WN3516,958.04,3788.01
22293,2023-01-01 23:45:00,2023-01-01 02:35:00,Fort Lauderdale (FLL),Houston (HOU),WN3516,282.11,4167.15
22294,2023-01-01 20:55:00,2023-01-01 22:55:00,Raleigh-Durham (RDU),Fort Lauderdale (FLL),WN3516,1101.98,1560.54
22295,2023-01-01 18:20:00,2023-01-01 20:05:00,Chicago (MDW),Raleigh-Durham (RDU),WN3516,713.78,3193.17
22296,2023-01-01 15:45:00,2023-01-01 17:20:00,Nashville (BNA),Chicago (MDW),WN1156,386.5,1984.73
22297,2023-01-01 13:15:00,2023-01-01 14:50:00,Kansas City (MCI),Nashville (BNA),WN3537,258.75,2071.71
22298,2023-01-01 05:12:00,2023-01-01 07:23:00,Las Vegas (LAS),Kansas City (MCI),WN9007,349.78,3919.84
22299,2023-01-01 03:40:00,2023-01-01 06:25:00,Las Vegas (LAS),Kansas City (MCI),WN3325,165.22,2668.51
22300,2023-01-01 03:00:00,2023-01-01 04:03:00,Salt Lake City (SLC),Las Vegas (LAS),WN9007,630.13,1106.75
22301,2023-01-01 01:25:00,2023-01-01 02:50:00,Salt Lake City (SLC),Las Vegas (LAS),WN3325,1081.91,1918.65
22302,2022-12-31 21:08:00,2022-12-31 01:35:00,Baltimore (BWI),Salt Lake City (SLC),WN9007,683.67,1167.52
22303,2022-12-31 19:35:00,2022-12-31 00:40:00,Baltimore (BWI),Salt Lake City (SLC),WN3325,395.64,2678.74
22304,2022-12-31 14:55:00,2022-12-31 19:15:00,San Juan (SJU),Baltimore (BWI),WN336,1059.9,3979.96
22305,2022-12-31 11:10:00,2022-12-31 13:55:00,Orlando (MCO),San Juan (SJU),WN1019,776.17,826.2
22306,2022-12-31 02:10:00,2022-12-31 04:40:00,Chicago (MDW),Orlando (MCO),WN3087,1086.64,3946.29
22307,2022-12-30 23:20:00,2022-12-30 00:45:00,Omaha (OMA),Chicago (MDW),WN3632,550.02,2991.52
22308,2022-12-30 20:00:00,2022-12-30 22:35:00,Las Vegas (LAS),Omaha (OMA),WN3632,740.86,4198.55
22309,2022-12-30 16:15:00,2022-12-30 19:15:00,Dallas (DAL),Las Vegas (LAS),WN3455,1190.11,3740.16
22310,2022-12-30 11:55:00,2022-12-30 15:30:00,Washington (DCA),Dallas (DAL),WN3455,462.87,3383.61
22311,2022-12-29 20:30:00,2022-12-29 23:10:00,Dallas (DAL),Washington (DCA),WN3171,354.25,4173.51
22312,2022-12-29 17:55:00,2022-12-29 19:45:00,St. Louis (STL),Dallas (DAL),WN3441,1038.63,1696.99
22313,2022-12-29 15:20:00,2022-12-29 17:00:00,Detroit (DTW),St. Louis (STL),WN3441,355.06,3693.81
22314,2022-12-28 15:40:00,2022-12-28 17:20:00,Nashville (BNA),Detroit (DTW),WN3047,1059.87,2580.77
22315,2022-12-28 13:15:00,2022-12-28 14:25:00,Pensacola (PNS),Nashville (BNA),WN8515,158.13,1063.7
22316,2022-12-28 13:15:00,2022-12-28 14:45:00,Pensacola (PNS),Nashville (BNA),WN3047,421.9,1481.06
22317,2022-12-28 01:55:00,2022-12-28 03:30:00,Dallas (DAL),Pensacola (PNS),WN2138,1149.34,2106.5
22318,2022-12-27 20:25:00,2022-12-27 23:40:00,Orlando (MCO),Omaha (OMA),WN4814,628.71,792.31
22319,2022-12-27 16:45:00,2022-12-27 18:30:00,Albuquerque (ABQ),Dallas (DAL),WN733,1175.43,2998.28
22320,2023-01-04 23:30:00,2023-01-04 00:20:00,Kailua-Kona (KOA),Honolulu (HNL),WN1486,368.2,1927.87
22321,2023-01-04 21:50:00,2023-01-04 22:45:00,Honolulu (HNL),Kailua-Kona (KOA),WN1485,753.64,2152.59
22322,2023-01-04 15:10:00,2023-01-04 21:05:00,Los Angeles (LAX),Honolulu (HNL),WN1485,545.46,4170.55
22323,2023-01-04 03:55:00,2023-01-04 07:20:00,Dallas (DAL),Los Angeles (LAX),WN2786,154.97,752.23
22324,2023-01-03 23:05:00,2023-01-03 01:55:00,Santa Ana (SNA),Dallas (DAL),WN2398,1031.94,2535.64
22325,2023-01-03 17:25:00,2023-01-03 22:05:00,Chicago (MDW),Santa Ana (SNA),WN3548,512.6,1341.56
22326,2023-01-03 14:50:00,2023-01-03 16:25:00,Pittsburgh (PIT),Chicago (MDW),WN3274,817.97,3701.66
22327,2023-01-03 13:00:00,2023-01-03 14:00:00,Baltimore (BWI),Pittsburgh (PIT),WN3274,752.65,2371.38
22328,2023-01-03 10:40:00,2023-01-03 11:45:00,Pittsburgh (PIT),Baltimore (BWI),WN742,799.59,1667.21
22329,2023-01-03 03:30:00,2023-01-03 05:20:00,Denver (DEN),Minneapolis (MSP),WN2603,215.77,1695.04
22330,2023-01-03 02:30:00,2023-01-03 05:25:00,Denver (DEN),Pittsburgh (PIT),WN2291,769.8,843.82
22331,2023-01-02 22:35:00,2023-01-02 02:35:00,Charleston (CHS),Denver (DEN),WN3310,881.77,3149.9
22332,2023-01-02 19:40:00,2023-01-02 21:40:00,Chicago (MDW),Charleston (CHS),WN2001,492.46,2876.72
22333,2023-01-02 16:40:00,2023-01-02 18:45:00,Washington (DCA),Chicago (MDW),WN150,1017.63,3131.99
22334,2023-01-02 12:45:00,2023-01-02 15:25:00,Dallas (DAL),Washington (DCA),WN1418,479.14,901.99
22335,2023-01-01 23:50:00,2023-01-01 03:10:00,Oakland (OAK),Dallas (DAL),WN3245,1052.56,949.62
22336,2023-01-01 21:30:00,2023-01-01 23:05:00,Las Vegas (LAS),Oakland (OAK),WN3245,323.3,1653.11
22337,2023-01-01 18:40:00,2023-01-01 19:55:00,Reno (RNO),Las Vegas (LAS),WN1481,338.51,1116.32
22338,2023-01-01 15:55:00,2023-01-01 17:50:00,Phoenix (PHX),Reno (RNO),WN1756,1060.71,4036.96
22339,2023-01-01 13:00:00,2023-01-01 14:50:00,Reno (RNO),Phoenix (PHX),WN777,672.23,3304.41
22340,2022-12-31 23:20:00,2022-12-31 01:05:00,Reno (RNO),Phoenix (PHX),WN400,233.81,4104.1
22341,2022-12-31 21:10:00,2022-12-31 22:30:00,Long Beach (LGB),Reno (RNO),WN2724,801.07,2261.83
22342,2022-12-31 18:55:00,2022-12-31 20:20:00,Reno (RNO),Long Beach (LGB),WN2354,954.61,1887.86
22343,2022-12-31 16:10:00,2022-12-31 18:10:00,Phoenix (PHX),Reno (RNO),WN439,541.54,3501.87
22344,2022-12-31 05:00:00,2022-12-31 07:30:00,Portland (PDX),Phoenix (PHX),WN1489,296,1004.87
22345,2022-12-31 02:35:00,2022-12-31 04:15:00,Oakland (OAK),Portland (PDX),WN1890,1121.51,926.57
22346,2022-12-30 23:30:00,2022-12-30 01:35:00,Seattle (SEA),Oakland (OAK),WN1792,1151.26,2763.52
22347,2022-12-30 20:25:00,2022-12-30 22:40:00,Oakland (OAK),Seattle (SEA),WN1379,658.39,4085.8
22348,2022-12-30 17:55:00,2022-12-30 19:35:00,San Diego (SAN),Oakland (OAK),WN1379,535.22,3563.9
22349,2022-12-30 15:35:00,2022-12-30 17:10:00,Reno (RNO),San Diego (SAN),WN2341,560.1,3336.01
22350,2022-12-30 13:25:00,2022-12-30 14:45:00,Las Vegas (LAS),Reno (RNO),WN1387,753.89,2840.12
22351,2022-12-30 02:05:00,2022-12-30 03:15:00,Fresno (FAT),Las Vegas (LAS),WN2744,1103.61,951.93
22352,2022-12-30 00:05:00,2022-12-30 01:20:00,Las Vegas (LAS),Fresno (FAT),WN3297,230.35,1361.61
22353,2022-12-29 21:55:00,2022-12-29 23:30:00,Oakland (OAK),Las Vegas (LAS),WN234,364.95,2697.59
22354,2022-12-29 18:30:00,2022-12-29 21:10:00,Denver (DEN),Oakland (OAK),WN2895,695.62,4111.28
22355,2022-12-29 15:05:00,2022-12-29 17:40:00,Oakland (OAK),Denver (DEN),WN405,177.08,3245.47
22356,2022-12-28 20:10:00,2022-12-28 23:35:00,San Diego (SAN),New Orleans (MSY),WN2119,478.23,1962.28
22357,2022-12-28 19:45:00,2022-12-28 21:15:00,Palm Springs (PSP),Oakland (OAK),WN1778,303.35,2932.77
22358,2022-12-28 17:30:00,2022-12-28 19:25:00,Albuquerque (ABQ),San Diego (SAN),WN3405,769.56,3074.32
22359,2022-12-28 15:20:00,2022-12-28 16:30:00,Phoenix (PHX),Albuquerque (ABQ),WN3684,604.72,3062.54
22360,2022-12-28 10:20:00,2022-12-28 14:30:00,Indianapolis (IND),Phoenix (PHX),WN3684,340.12,1105.02
22361,2022-12-28 03:05:00,2022-12-28 05:30:00,Fort Lauderdale (FLL),Baltimore (BWI),WN2119,172.24,756.99
22362,2022-12-28 00:20:00,2022-12-28 02:15:00,New Orleans (MSY),Fort Lauderdale (FLL),WN2119,950.54,3442.48
22363,2023-01-05 02:35:00,2023-01-05 04:10:00,Las Vegas (LAS),Oakland (OAK),WN5244,213.2,3843.92
22364,2023-01-04 22:00:00,2023-01-04 23:25:00,San Jose (SJC),San Diego (SAN),WN2720,786.79,1160.93
22365,2023-01-04 17:15:00,2023-01-04 21:10:00,Austin (AUS),San Jose (SJC),WN2720,284.43,3335.14
22366,2023-01-04 14:15:00,2023-01-04 16:25:00,Phoenix (PHX),Austin (AUS),WN781,566.08,916.36
22367,2023-01-04 04:15:00,2023-01-04 08:15:00,Nashville (BNA),Phoenix (PHX),WN230,1057.22,3049.95
22368,2023-01-03 22:05:00,2023-01-03 23:50:00,St. Louis (STL),Raleigh-Durham (RDU),WN188,1181.78,2926.91
22369,2023-01-03 18:25:00,2023-01-03 21:15:00,Phoenix (PHX),St. Louis (STL),WN188,521.38,3224.14
22370,2023-01-03 16:20:00,2023-01-03 17:40:00,San Diego (SAN),Phoenix (PHX),WN154,1006.45,1286.69
22371,2023-01-03 14:00:00,2023-01-03 15:30:00,Sacramento (SMF),San Diego (SAN),WN154,675.78,885.18
22372,2023-01-03 04:10:00,2023-01-03 06:45:00,Denver (DEN),Sacramento (SMF),WN1114,977.08,2531.89
22373,2023-01-02 23:20:00,2023-01-02 03:20:00,Raleigh-Durham (RDU),Denver (DEN),WN1114,180.57,3032.9
22374,2023-01-02 21:20:00,2023-01-02 22:30:00,Baltimore (BWI),Raleigh-Durham (RDU),WN1114,357.11,3833.89
22375,2023-01-02 19:10:00,2023-01-02 20:30:00,Myrtle Beach (MYR),Baltimore (BWI),WN3161,400.08,1184.32
22376,2023-01-02 16:55:00,2023-01-02 18:20:00,Baltimore (BWI),Myrtle Beach (MYR),WN3168,511.56,4061.24
22377,2023-01-02 14:15:00,2023-01-02 16:00:00,Atlanta (ATL),Baltimore (BWI),WN2940,394.92,3926.65
22378,2023-01-02 11:20:00,2023-01-02 13:15:00,Chicago (MDW),Atlanta (ATL),WN314,655.55,1300.62
22379,2023-01-02 02:05:00,2023-01-02 04:50:00,Orlando (MCO),Chicago (MDW),WN208,740.29,3793.3
22380,2023-01-01 22:25:00,2023-01-01 00:55:00,Dallas (DAL),Orlando (MCO),WN2,1170.19,1714.95
22381,2023-01-01 20:30:00,2023-01-01 21:35:00,Houston (HOU),Dallas (DAL),WN2,837.96,1495.29
22382,2023-01-01 17:10:00,2023-01-01 19:35:00,Atlanta (ATL),Houston (HOU),WN2,1134.32,3868.42
